0.24667,4.6191,6.6832,0,0
0.49333,4.6191,6.6832,3.6015,0.86396
0.74,4.2833,6.3298,0,0
0.98667,4.056,5.9334,0,0
1.2333,4.2833,6.3298,0,0
1.48,3.9355,6.0025,0,0
1.7267,3.9355,6.0025,3.6015,0.86396
1.9733,3.9355,6.0025,3.6015,0.86396
2.22,3.9355,6.0025,3.6015,0.86396
2.4667,4.3919,6.8048,3.6015,0.86396
2.7133,3.9355,6.0025,3.6015,0.86396
2.96,3.6015,0.86396,3.9355,6.0025
3.2067,3.6015,0.86396,4.2833,6.3298
3.4533,4.056,5.9334,3.6015,0.86396
3.7,3.9355,6.0025,3.6015,0.86396
3.9467,4.056,5.9334,3.7402,0.7564
4.1933,3.9355,6.0025,3.6015,0.86396
4.44,4.056,5.9334,3.6015,0.86396
4.6867,3.9355,6.0025,3.6015,0.86396
4.9333,3.9355,6.0025,3.6015,0.86396
5.18,3.9355,6.0025,3.6015,0.86396
5.4267,3.9355,6.0025,3.6015,0.86396
5.6733,4.056,5.9334,3.6015,0.86396
5.92,3.9355,6.0025,3.6015,0.86396
6.1667,4.056,5.9334,3.6015,0.86396
6.4133,3.9355,6.0025,3.6015,0.86396
6.66,4.2833,6.3298,3.6015,0.86396
6.9067,3.9355,6.0025,3.6015,0.86396
7.1533,3.9355,6.0025,3.6015,0.86396
7.4,3.9355,6.0025,3.6015,0.86396
7.6467,3.9355,6.0025,3.6015,0.86396
7.8933,3.9355,6.0025,3.6015,0.86396
8.14,4.3919,6.8048,3.6015,0.86396
8.3867,3.9355,6.0025,3.6015,0.86396
8.6333,3.9355,6.0025,3.7402,0.7564
8.88,4.2833,6.3298,3.6015,0.86396
9.1267,3.9355,6.0025,3.6015,0.86396
9.3733,3.9355,6.0025,3.6015,0.86396
9.62,3.9355,6.0025,3.7402,0.7564
9.8667,4.2833,6.3298,3.6015,0.86396
10.113,3.9355,6.0025,3.7402,0.7564
10.36,3.9355,6.0025,3.6015,0.86396
10.607,3.9355,6.0025,3.6015,0.86396
10.853,3.9355,6.0025,3.6015,0.86396
11.1,3.9355,6.0025,3.7402,0.7564
11.347,3.9355,6.0025,3.7402,0.7564
11.593,3.9355,6.0025,3.6015,0.86396
11.84,3.9355,6.0025,3.6015,0.86396
12.087,3.9355,6.0025,0,0
12.333,3.9355,6.0025,3.7402,0.7564
12.58,3.9355,6.0025,3.7402,0.7564
12.827,4.3919,6.8048,3.7402,0.7564
13.073,3.9355,6.0025,3.7402,0.7564
13.32,3.9355,6.0025,3.7402,0.7564
13.567,3.9355,6.0025,3.6015,0.86396
13.813,3.9355,6.0025,3.7402,0.7564
14.06,3.9355,6.0025,3.7402,0.7564
14.307,3.9355,6.0025,3.7402,0.7564
14.553,3.9355,6.0025,3.7402,0.7564
14.8,3.9355,6.0025,3.7402,0.7564
15.047,3.9355,6.0025,3.7402,0.7564
15.293,3.9355,6.0025,3.6015,0.86396
15.54,3.9355,6.0025,3.7402,0.7564
15.787,3.9355,6.0025,3.7402,0.7564
16.033,3.9355,6.0025,3.6015,0.86396
16.28,3.9355,6.0025,3.7402,0.7564
16.527,3.9355,6.0025,3.7402,0.7564
16.773,3.9355,6.0025,3.7402,0.7564
17.02,4.056,5.9334,0,0
17.267,3.7402,0.7564,4.2833,6.3298
17.513,4.5014,6.4483,3.7402,0.7564
17.76,4.5014,6.4483,3.6015,0.86396
18.007,5.0718,7.4087,3.6015,0.86396
18.253,3.6015,0.86396,4.056,5.9334
18.5,5.0718,7.4087,3.6015,0.86396
18.747,5.0718,7.4087,0,0
18.993,4.056,5.9334,0,0
19.24,4.2833,6.3298,0,0
19.487,3.9355,6.0025,0,0
19.733,3.9355,6.0025,3.7402,0.7564
19.98,3.9355,6.0025,3.6015,0.86396
20.227,3.6015,0.86396,3.9355,6.0025
20.473,3.6015,0.86396,4.5164,7.1259
20.72,3.6015,0.86396,3.9355,6.0025
20.967,3.6015,0.86396,3.9355,6.0025
21.213,3.6015,0.86396,3.9355,6.0025
21.46,3.9355,6.0025,3.6015,0.86396
21.707,3.9355,6.0025,0,0
