0.24667,4.4138,5.8584
0.49333,4.4138,5.8584
0.74,4.4138,5.8584
0.98667,4.4138,5.8584
1.2333,4.4138,5.8584
1.48,4.4138,5.8584
1.7267,4.1817,5.6574
1.9733,4.1817,5.6574
2.22,4.3086,5.9182
2.4667,4.3086,5.9182
2.7133,4.1817,5.6574
2.96,4.1817,5.6574
3.2067,4.1817,5.6574
3.4533,4.3086,5.9182
3.7,4.3086,5.9182
3.9467,4.6274,6.5969
4.1933,4.3086,5.9182
4.44,4.5127,6.2556
4.6867,4.3086,5.9182
4.9333,4.1817,5.6574
5.18,4.1817,5.6574
5.4267,4.1817,5.6574
5.6733,4.5127,6.2556
5.92,4.1817,5.6574
6.1667,4.1817,5.6574
6.4133,4.3086,5.9182
6.66,4.3086,5.9182
6.9067,4.1817,5.6574
7.1533,4.5296,6.2083
7.4,4.1817,5.6574
7.6467,4.1817,5.6574
7.8933,4.1817,5.6574
8.14,4.5296,6.2083
8.3867,4.1817,5.6574
8.6333,4.3086,5.9182
8.88,4.3086,5.9182
9.1267,4.3086,5.9182
9.3733,4.1817,5.6574
9.62,4.3086,5.9182
9.8667,4.3086,5.9182
10.113,4.5296,6.2083
10.36,4.1817,5.6574
10.607,4.5296,6.2083
10.853,4.5296,6.2083
11.1,4.3086,5.9182
11.347,4.1817,5.6574
11.593,4.3086,5.9182
11.84,4.3086,5.9182
12.087,4.3086,5.9182
12.333,4.3086,5.9182
12.58,4.1817,5.6574
12.827,4.5296,6.2083
13.073,4.1817,5.6574
13.32,4.3086,5.9182
13.567,4.3086,5.9182
13.813,4.1817,5.6574
14.06,4.1817,5.6574
14.307,4.3086,5.9182
14.553,4.5296,6.2083
14.8,4.5296,6.2083
15.047,4.1817,5.6574
15.293,4.1817,5.6574
15.54,4.1817,5.6574
15.787,4.1817,5.6574
16.033,3.9639,5.5033
16.28,4.1817,5.6574
16.527,3.9639,5.5033
16.773,3.9639,5.5033
17.02,4.1817,5.6574
17.267,4.1817,5.6574
17.513,4.4138,5.8584
17.76,4.4138,5.8584
18.007,4.6307,6.1524
18.253,4.2921,5.5932
18.5,4.2921,5.5932
18.747,4.2921,5.5932
18.993,4.4138,5.8584
19.24,4.4138,5.8584
19.487,4.4324,5.8515
19.733,4.2921,5.5932
19.98,4.3014,5.5991
20.227,0,0
20.473,0,0
20.72,0,0
20.967,0,0
21.213,0,0
21.46,0,0
21.707,0,0
21.953,0,0
22.2,2.7884,3.8416
22.447,2.6676,3.9242
22.693,2.6676,3.9242
22.94,2.5479,4.006
23.187,2.7685,4.4828
23.433,3.0737,5.1914
23.68,2.8533,4.8734
23.927,3.024,5.0086
24.173,2.8533,4.8734
24.42,2.7402,4.946
24.667,2.7402,4.946
24.913,2.9153,5.6926
25.16,2.9153,5.6926
25.407,2.9153,5.6926
25.653,2.8534,5.5378
25.9,2.9153,5.6926
26.147,2.7439,5.6053
26.393,2.7439,5.6053
26.64,2.7439,5.6053
26.887,2.7439,5.6053
27.133,2.8125,5.7552
27.38,2.8125,5.7552
27.627,2.7439,5.6053
27.873,2.8125,5.7552
28.12,2.9604,6.0974
28.367,2.7105,5.8173
28.613,2.6354,5.6721
28.86,2.6354,5.6721
29.107,2.6354,5.6721
29.353,2.6354,5.6721
29.6,2.6354,5.6721
29.847,2.8535,6.1607
30.093,2.8535,6.1607
30.34,2.9234,6.3892
30.587,2.6354,5.6721
30.833,2.9234,6.3892
