0.24667,3.6016,0.864
0.49333,3.6016,0.864
0.74,3.6016,0.864
0.98667,3.6016,0.864
1.2333,3.6016,0.864
1.48,3.6016,0.864
1.7267,3.6016,0.864
1.9733,3.6016,0.864
2.22,3.6016,0.864
2.4667,3.6016,0.864
2.7133,3.6016,0.864
2.96,3.6016,0.864
3.2067,3.6016,0.864
3.4533,3.6016,0.864
3.7,3.6016,0.864
3.9467,3.6016,0.864
4.1933,3.6016,0.864
4.44,3.6016,0.864
4.6867,3.6016,0.864
4.9333,3.6016,0.864
5.18,3.6016,0.864
5.4267,3.6016,0.864
5.6733,3.6016,0.864
5.92,3.6016,0.864
6.1667,3.6016,0.864
6.4133,3.6016,0.864
6.66,3.6016,0.864
6.9067,3.6016,0.864
7.1533,3.6016,0.864
7.4,3.6016,0.864
7.6467,3.6016,0.864
7.8933,3.6016,0.864
8.14,3.6016,0.864
8.3867,3.6016,0.864
8.6333,3.6016,0.864
8.88,3.6016,0.864
9.1267,3.6016,0.864
9.3733,3.6016,0.864
9.62,3.6016,0.864
9.8667,3.6016,0.864
10.113,3.6016,0.864
10.36,3.6016,0.864
10.607,3.6016,0.864
10.853,3.6016,0.864
11.1,3.6016,0.864
11.347,3.6016,0.864
11.593,3.6016,0.864
11.84,3.6016,0.864
12.087,3.6016,0.864
12.333,3.6016,0.864
12.58,3.6016,0.864
12.827,3.6016,0.864
13.073,3.6016,0.864
13.32,3.6016,0.864
13.567,3.6016,0.864
13.813,3.6016,0.864
14.06,3.6016,0.864
14.307,3.6016,0.864
14.553,3.6016,0.864
14.8,3.6016,0.864
15.047,3.6016,0.864
15.293,3.6016,0.864
15.54,3.6016,0.864
15.787,3.6016,0.864
16.033,3.6016,0.864
16.28,3.6016,0.864
16.527,3.6016,0.864
16.773,3.6016,0.864
17.02,3.6016,0.864
17.267,3.6016,0.864
17.513,3.6016,0.864
17.76,3.6016,0.864
18.007,3.6016,0.864
18.253,3.6016,0.864
18.5,3.6016,0.864
18.747,3.6016,0.864
18.993,3.6016,0.864
19.24,3.6016,0.864
19.487,3.6016,0.864
19.733,3.6016,0.864
19.98,3.6016,0.864
20.227,3.6016,0.864
20.473,3.6016,0.864
20.72,3.6016,0.864
20.967,3.6016,0.864
21.213,3.6016,0.864
21.46,3.6016,0.864
21.707,3.6016,0.864
21.953,3.6016,0.864
22.2,3.6016,0.864
22.447,3.6016,0.864
22.693,3.6016,0.864
22.94,3.6016,0.864
23.187,3.6016,0.864
23.433,3.6016,0.864
23.68,3.6016,0.864
23.927,3.6016,0.864
24.173,3.6016,0.864
24.42,3.6016,0.864
24.667,3.6016,0.864
24.913,3.6016,0.864
25.16,3.6016,0.864
25.407,3.6016,0.864
25.653,3.6016,0.864
25.9,3.6016,0.864
26.147,3.6016,0.864
26.393,3.6016,0.864
26.64,3.6016,0.864
26.887,3.6016,0.864
27.133,3.6016,0.864
27.38,3.7402,0.7564
27.627,3.7371,0.7545
27.873,3.7371,0.7545
28.12,3.7402,0.7564
28.367,3.7402,0.7564
28.613,3.7402,0.7564
28.86,3.8433,1.0444
29.107,3.8433,1.0444
29.353,3.8433,1.0444
29.6,4.3223,1.5099
29.847,4.4642,1.4062
30.093,4.3223,1.5099
30.34,4.6105,1.7519
30.587,4.6105,1.7519
30.833,4.4725,1.8506
31.08,4.4725,1.8506
31.327,6.0721,2.8972
31.573,5.9511,2.9746
31.82,5.9511,2.9746
32.067,5.8435,2.7872
32.313,4.75,2.0758
32.56,4.8892,2.4045
32.807,4.8892,2.4045
33.053,5.9939,3.3681
33.3,5.9939,3.3681
33.547,5.9939,3.3681
33.793,5.9939,3.3681
34.04,5.9939,3.3681
34.287,5.9939,3.3681
34.533,5.9939,3.3681
34.78,5.9962,3.3769
35.027,6.0442,3.418
35.273,6.093,3.4597
35.52,6.1424,3.5019
35.767,6.1217,3.5147
36.013,6.1717,3.5577
36.26,6.2224,3.6013
36.507,6.2739,3.6455
36.753,6.2739,3.6455
37,6.3261,3.6904
37.247,6.3792,3.736
37.493,6.3575,3.7491
37.74,6.4111,3.7955
37.987,6.4656,3.8425
38.233,6.5209,3.8903
38.48,6.5209,3.8903
38.727,6.5771,3.9388
38.973,6.6341,3.9881
39.22,6.6341,3.9881
39.467,6.6691,4.0517
39.713,6.7278,4.1026
39.96,6.7874,4.1544
40.207,6.7874,4.1544
40.453,6.848,4.207
40.7,6.9095,4.2604
40.947,6.9721,4.3148
41.193,6.9721,4.3148
41.44,7.0113,4.3839
41.687,7.0758,4.4401
41.933,7.0758,4.4401
42.18,7.1413,4.4973
42.427,7.2079,4.5555
42.673,7.2757,4.6147
42.92,7.2757,4.6147
43.167,7.319,4.689
43.413,7.3888,4.7504
43.66,7.3888,4.7504
43.907,7.4599,4.8127
44.153,7.5323,4.8762
44.4,7.6059,4.9409
44.647,7.6059,4.9409
44.893,7.6809,5.0067
45.14,7.7299,5.0883
45.387,7.7299,5.0883
45.633,7.8073,5.1566
45.88,7.8862,5.2262
46.127,7.9665,5.2971
46.373,7.9665,5.2971
46.62,8.0484,5.3693
46.867,8.1319,5.4429
47.113,8.1875,5.533
47.36,8.1875,5.533
47.607,8.2739,5.6096
47.853,8.3619,5.6876
48.1,8.3619,5.6876
48.347,8.4517,5.7673
48.593,8.5433,5.8485
48.84,8.6054,5.9467
49.087,8.6054,5.9467
49.333,8.7004,6.0313
49.58,8.7973,6.1177
49.827,8.7973,6.1177
50.073,8.8962,6.2059
50.32,8.9972,6.2959
50.567,9.1004,6.3879
50.813,9.067,6.4036
51.06,9.1719,6.4976
51.307,9.2791,6.5936
51.553,9.2791,6.5936
51.8,9.3886,6.6918
52.047,9.5006,6.7922
52.293,9.6151,6.8948
52.54,9.6151,6.8948
